Drug_ID,Protein_ID
DB09343,1890
DB00599,2166
DB02465,2166
DB06894,2166
DB08385,2166
DB08400,2166
DB12010,2166
DB14011,2166
DB00126,8985
DB00182,4129
DB00191,4129
DB00752,4129
DB00780,4129
DB00909,4129
DB01037,4129
DB01132,4129
DB01171,4129
DB01247,4129
DB01367,4129
DB01442,4129
DB01472,4129
DB01577,4129
DB01626,4129
DB02095,4129
DB02211,4129
DB02509,4129
DB02643,4129
DB03147,4129
DB03894,4129
DB04147,4129
DB04307,4129
DB04677,4129
DB04820,4129
DB04821,4129
DB04832,4129
DB06654,4129
DB07512,4129
DB07513,4129
DB08082,4129
DB08176,4129
DB08480,4129
DB08516,4129
DB14914,4129
DB00126,8424
DB00191,4128
DB00752,4128
DB00780,4128
DB00805,4128
DB00909,4128
DB01037,4128
DB01171,4128
DB01247,4128
DB01442,4128
DB01472,4128
DB01577,4128
DB01626,4128
DB03147,4128
DB04017,4128
DB04820,4128
DB04821,4128
DB04832,4128
DB04850,4128
DB07641,4128
DB07919,4128
DB09244,4128
DB09245,4128
DB13876,4128
DB14914,4128
DB03106,10423
DB00126,5066
DB02598,5066
DB04150,5066
DB04310,64146
DB04368,64146
DB00126,64175
DB00172,64175
DB00126,79676
DB00437,7498
DB00583,7498
DB01685,7498
DB03147,7498
DB03328,7498
DB03516,7498
DB03841,7498
DB04854,7498
DB05262,7498
DB00126,121642
DB00126,55214
DB00172,55214
DB03496,1025
DB06195,1025
DB00126,10536
DB00172,10536
DB00126,55239
DB00126,112398
DB04847,112398
DB03496,1021
DB07379,1021
DB07795,1021
DB09073,1021
DB11730,1021
DB12001,1021
DB00126,221120
DB00552,100
DB00975,100
DB02096,100
DB02472,100
DB02616,100
DB02830,100
DB03015,100
DB03220,100
DB03370,100
DB03572,100
DB04218,100
DB04440,100
DB07711,100
DB07783,100
DB07785,100
DB07786,100
DB00126,8284
DB02733,1019
DB03496,1019
DB09073,1019
DB11730,1019
DB12001,1019
DB12010,1019
DB00126,54583
DB01592,54583
DB04847,54583
DB07112,54583
DB08687,54583
DB14488,54583
DB14489,54583
DB14490,54583
DB14491,54583
DB14501,54583
DB00898,3762
DB08954,3762
DB00126,112399
DB04847,112399
DB00126,55217
DB06660,6865
DB00126,54681
DB03496,1024
DB00128,10606
DB00381,774
DB00661,774
DB01202,774
DB05885,774
DB06283,774
DB08838,774
DB09231,774
DB09232,774
DB03459,790
DB00128,159
DB05540,159
DB00128,55157
DB00128,80150
DB00174,80150
DB02109,122622
DB03510,122622
DB04137,122622
DB04315,122622
DB04418,122622
DB04566,122622
DB05540,122622
DB00142,5198
DB00130,2752
DB00142,2752
DB00142,55191
DB00132,9415
DB00134,23743
DB00756,6392
DB04141,6392
DB08689,6392
DB00172,8974
DB04141,6390
DB08689,6390
DB02731,5019
DB04141,6391
DB08689,6391
DB00139,56670
DB00141,8702
DB00141,55577
DB00141,51172
DB00142,6512
DB00142,26873
DB00142,6511
DB00142,2028
DB00142,124454
DB00142,162417
DB00142,23549
DB00143,4259
DB00143,2938
DB01915,2938
DB02486,2938
DB02943,2938
DB03003,2938
DB03602,2938
DB04132,2938
DB13014,2938
DB00143,4257
DB03310,4257
DB00143,2098
DB00143,2745
DB00143,2949
DB00143,257202
DB00143,2882
DB00143,4258
DB00143,119391
DB00143,51022
DB00144,1608
DB00144,8527
DB00144,81490
DB00144,55627
DB00144,55512
DB03187,2653
DB03760,2653
DB00145,570
DB00145,2841
DB09061,2841
DB14011,2841
DB00145,10249
DB00145,219970
DB00145,92292
DB00145,51268
DB00150,10352
DB00151,79587
DB00155,353238
DB00155,29943
DB00155,51702
DB00155,11240
DB00156,80222
DB00160,57505
DB00162,9249
DB00162,54884
DB00162,51109
DB00162,57665
DB00162,50700
DB00163,1606
DB00163,5516
DB00163,5515
DB02506,5515
DB06905,5515
DB00166,11019
DB00167,55699
DB00170,154807
DB00172,5625
DB00172,10465
DB00172,5479
DB04447,5479
DB00172,5480
DB00172,9360
DB00172,25973
DB00172,112849
DB00174,79731
DB00181,9568
DB02530,9568
DB05010,9568
DB08891,9568
DB08892,9568
DB00122,1139
DB00184,1139
DB00241,1139
DB00306,1139
DB00312,1139
DB00333,1139
DB00418,1139
DB00463,1139
DB00514,1139
DB00599,1139
DB00657,1139
DB00674,1139
DB00794,1139
DB00849,1139
DB00898,1139
DB00915,1139
DB01174,1139
DB01199,1139
DB01273,1139
DB01351,1139
DB01352,1139
DB01353,1139
DB01354,1139
DB01355,1139
DB01483,1139
DB01496,1139
DB03128,1139
DB05137,1139
DB05708,1139
DB07720,1139
DB09028,1139
DB09061,1139
DB11726,1139
DB14006,1139
DB14011,1139
DB00184,55584
DB00898,55584
DB05137,55584
DB08837,55584
DB00431,2560
DB00898,2560
DB01440,2560
DB01567,2560
DB00431,2562
DB00592,2562
DB00602,2562
DB00818,2562
DB00898,2562
DB01567,2562
DB06716,2562
DB12458,2562
DB00188,5689
DB08515,5689
DB08889,5689
DB00188,5693
DB08515,5693
DB08889,5693
DB08515,5690
DB08889,5690
DB01972,2987
DB00651,5143
DB01088,5143
DB01656,5143
DB01791,5143
DB05219,5143
DB05266,5143
DB06246,5143
DB00270,783
DB00393,783
DB00401,783
DB00622,783
DB01023,783
DB01054,783
DB01115,783
DB01388,783
DB04855,783
DB06712,783
DB00270,779
DB00393,779
DB00401,779
DB00568,779
DB00898,779
DB01023,779
DB01054,779
DB01115,779
DB01388,779
DB04855,779
DB04920,779
DB06712,779
DB09090,779
DB09229,779
DB00393,785
DB01388,785
DB04855,785
DB00393,778
DB00568,778
DB01388,778
DB04855,778
DB04920,778
DB09229,778
DB00393,784
DB01388,784
DB04855,784
DB00270,776
DB00393,776
DB00401,776
DB00568,776
DB00622,776
DB00898,776
DB01023,776
DB01054,776
DB01115,776
DB01388,776
DB04855,776
DB04920,776
DB06712,776
DB09229,776
DB09237,776
DB09061,1577
DB14011,1577
DB09061,1565
DB11994,1565
DB14011,1565
DB03147,5447
DB03247,5447
DB03461,5447
DB01169,3065
DB01593,3065
DB02546,3065
DB05223,3065
DB06176,3065
DB08868,3065
DB11830,3065
DB12565,3065
DB14487,3065
DB14533,3065
DB00175,3066
DB00227,3066
DB00277,3066
DB00313,3066
DB00641,3066
DB01076,3066
DB01095,3066
DB01223,3066
DB01303,3066
DB02546,3066
DB05223,3066
DB06176,3066
DB09091,3066
DB11830,3066
DB02546,8841
DB05223,8841
DB11830,8841
DB02546,10013
DB05223,10013
DB06176,10013
DB13346,10013
DB04851,340273
DB14067,340273
DB12228,797
DB04872,6870
DB06429,6870
DB11692,6870
DB04960,2342
DB06448,2342
DB06953,2342
DB07216,2342
DB07227,2342
DB07771,2342
DB07780,2342
DB07841,2342
DB07895,2342
DB08674,2342
DB08676,2342
DB06448,2339
DB06953,2339
DB07216,2339
DB07227,2339
DB07771,2339
DB07780,2339
DB07841,2339
DB07895,2339
DB08180,2339
DB08674,2339
DB08676,2339
DB01136,3091
DB01275,3091
DB02342,3091
DB05959,3091
DB06082,3091
DB08687,3091
DB00905,5733
DB00917,5733
DB00929,5733
DB08964,5733
DB09211,5733
DB04552,1187
DB09295,1187
DB00921,4987
DB01497,4987
DB05492,4987
DB00171,5290
DB00201,5290
DB08059,5290
DB11772,5290
DB12015,5290
DB12483,5290
DB06346,241
DB01064,5296
DB01064,8503
DB00201,5591
DB00337,2475
DB00877,2475
DB01590,2475
DB04974,2475
DB06233,2475
DB06287,2475
DB12010,2475
DB01296,4791
DB05212,4791
DB05767,4791
DB00988,6647
DB01064,6647
DB01593,6647
DB01629,6647
DB03382,6647
DB05025,6647
DB09061,6647
DB14011,6647
DB14487,6647
DB14533,6647
DB05289,8517
DB00270,9254
DB00996,9254
DB01023,9254
DB01054,9254
DB01244,9254
DB08872,9254
DB03600,5045
DB00321,3786
DB00939,3786
DB00996,3786
DB04953,3786
DB04953,9132
DB00996,56479
DB04953,56479
DB04786,5029
DB04983,5029
DB09130,3921
DB00201,5293
DB05552,5293
DB06831,5293
DB09054,5293
DB11952,5293
DB12010,5293
DB12483,5293
DB00201,5291
DB04716,3717
DB07161,3717
DB07162,3717
DB08067,3717
DB08877,3717
DB08895,3717
DB11817,3717
DB11986,3717
DB12010,3717
DB12500,3717
DB15035,3717
DB05119,7941
DB07821,7941
DB05255,266977
DB00398,5979
DB01809,5979
DB05294,5979
DB08875,5979
DB08896,5979
DB08901,5979
DB09078,5979
DB12010,5979
DB12742,5979
DB15685,5979
DB04395,5888
DB12742,5888
DB12731,10135
DB04967,328
DB04376,5580
DB05013,5580
DB12010,5580
DB05045,5540
DB00847,4887
DB05045,4887
DB05018,2717
DB00380,7155
DB00694,7155
DB00773,7155
DB04395,7155
DB05022,7155
DB06362,7155
DB06421,7155
DB08651,7155
DB00131,2203
DB02778,2203
DB02848,2203
DB04175,2203
DB04493,2203
DB05053,2203
DB05518,2203
DB07270,2203
DB07312,2203
DB07321,2203
DB08484,2203
DB08868,53637
DB12371,53637
DB12612,53637
DB00951,1544
DB07453,1544
DB09061,1544
DB11994,1544
DB14011,1544
DB04915,10495
DB00613,3176
DB01752,3176
DB04655,3176
DB07106,3176
DB13875,3176
DB00562,768
DB00774,768
DB00909,768
DB08846,768
DB09460,768
DB01593,3818
DB12831,3818
DB14487,3818
DB14533,3818
DB00914,3764
DB00922,3764
DB01154,3764
DB01251,3764
DB01289,3764
DB00924,7099
DB01183,7099
DB02767,7099
DB03017,7099
DB04933,7099
DB05475,7099
DB06447,7099
DB08231,7099
DB13615,7099
DB03185,978
DB04931,4157
DB05479,4157
DB00242,6241
DB05003,6241
DB05260,6241
DB05428,6241
DB01254,2050
DB07249,2050
DB07250,2050
DB07251,2050
DB07252,2050
DB07253,2050
DB07254,2050
DB07255,2050
DB07256,2050
DB11973,2050
DB12010,2050
DB07437,7378
DB05961,710
DB09130,710
DB01087,3855
DB05483,23352
DB02709,23411
DB13978,23411
DB15493,23411
DB15250,10803
DB01593,5034
DB03615,5034
DB09130,5034
DB11638,5034
DB14487,5034
DB14533,5034
DB01375,7416
DB09061,7416
DB14011,7416
DB01375,7417
DB01375,7419
DB00316,10728
DB09130,10728
DB01694,1656
DB01694,55662
DB08263,55662
DB01731,7454
DB00738,1787
DB01752,1787
DB09462,1787
DB01752,80854
DB01812,3340
DB01812,27284
DB01942,1487
DB00143,1576
DB00951,1576
DB05478,1576
DB06634,1576
DB00284,279
DB01922,279
DB02218,279
DB02379,279
DB02889,279
DB03088,279
DB03092,279
DB03439,279
DB03495,279
DB03773,279
DB03971,279
DB04453,279
DB04618,279
DB01942,8573
DB12010,8573
DB01942,10243
DB03366,10243
DB03766,10243
DB01863,9266
DB01942,9266
DB03401,9266
DB04530,9266
DB07348,9266
DB01992,8850
DB08186,8850
DB08291,8850
DB00382,1066
DB00454,1066
DB00583,1066
DB00647,1066
DB00907,1066
DB01183,1066
DB01452,1066
DB01599,1066
DB02161,1066
DB02659,1066
DB03056,1066
DB03721,1066
DB04795,1066
DB04838,1066
DB06442,1066
DB07821,1066
DB08224,1066
DB02175,6626
DB04464,8192
DB02482,6282
DB02482,6300
DB04395,6300
DB05403,6300
DB00173,55825
DB03317,1559
DB11994,1559
DB12319,1559
DB01073,1633
DB02594,1633
DB05494,1633
DB00515,475
DB02772,475
DB03127,475
DB02854,51170
DB02884,7544
DB05483,7544
DB02930,5395
DB05446,350
DB09130,350
DB03721,563
DB09130,563
DB00951,1558
DB03796,1558
DB08607,1558
DB03983,6821
DB03088,6355
DB11093,6277
DB11348,6277
DB14481,6277
DB03461,79154
DB03247,60490
DB03738,60490
DB01698,873
DB02709,873
DB03394,873
DB03556,873
DB04216,873
DB04463,873
DB11672,873
DB14635,873
DB04736,114771
DB07248,5747
DB07460,5747
DB12010,5747
DB02661,9061
DB03708,9061
DB09462,9061
DB01593,4830
DB02181,4830
DB02345,4830
DB02569,4830
DB02607,4830
DB02887,4830
DB03103,4830
DB03491,4830
DB04068,4830
DB04315,4830
DB04366,4830
DB04542,4830
DB09130,4830
DB14487,4830
DB14533,4830
DB03909,547
DB04395,547
DB03461,1666
DB08605,1666
DB03597,5152
DB07954,5152
DB03661,152007
DB00171,5536
DB01592,79661
DB09130,79661
DB14488,79661
DB14489,79661
DB14490,79661
DB14491,79661
DB14501,79661
DB03796,3174
DB03796,27095
DB08231,27095
DB08342,27095
DB03814,26013
DB01800,410
DB03821,410
DB03861,10242
DB03988,116
DB00198,4759
DB00558,4759
DB03991,4759
DB07960,4759
DB00591,306
DB03994,306
DB09095,306
DB02379,3957
DB04272,1360
DB04723,1360
DB06835,1360
DB06921,1360
DB07136,1360
DB07157,1360
DB07182,1360
DB07269,1360
DB04272,59338
DB01593,733
DB03017,733
DB04272,733
DB14487,733
DB04315,378
DB02547,2762
DB04315,2762
DB04315,4831
DB04315,26225
DB04395,2584
DB04419,5741
DB04447,8312
DB00128,6035
DB00536,6035
DB01812,6035
DB01842,6035
DB01942,6035
DB01961,6035
DB02098,6035
DB02363,6035
DB02573,6035
DB02714,6035
DB02805,6035
DB02987,6035
DB03155,6035
DB03186,6035
DB03326,6035
DB03447,6035
DB03448,6035
DB03512,6035
DB03726,6035
DB03765,6035
DB03792,6035
DB03900,6035
DB04272,6035
DB04464,6035
DB04514,6035
DB08596,6035
DB08661,6035
DB04522,3749
DB00622,5153
DB01023,5153
DB01244,5153
DB04530,5153
DB04581,25797
DB04622,25797
DB04636,25797
DB04594,3155
DB03083,1455
DB03693,1455
DB04604,1455
DB04608,7465
DB07006,7465
DB07226,7465
DB07257,7465
DB07265,7465
DB08365,7465
DB11740,7465
DB12010,7465
DB04665,1548
DB07609,1548
DB07617,1548
DB07621,1548
DB07623,1548
DB04276,823
DB04653,823
DB07627,823
DB04683,2516
DB04752,2516
DB02059,23408
DB02701,23408
DB03478,23408
DB04786,23408
DB15493,23408
DB05383,7078
DB05389,10296
DB05389,9332
DB05398,928
DB00415,7010
DB05294,7010
DB08221,7010
DB08896,7010
DB08901,7010
DB12010,7010
DB14840,7010
DB00945,7157
DB01593,7157
DB03347,7157
DB08363,7157
DB14487,7157
DB14533,7157
DB06486,11200
DB12010,11200
DB06486,1111
DB06852,1111
DB06876,1111
DB07025,1111
DB07034,1111
DB07037,1111
DB07038,1111
DB07075,1111
DB07078,1111
DB07158,1111
DB07213,1111
DB07228,1111
DB07243,1111
DB07311,1111
DB07314,1111
DB07320,1111
DB07336,1111
DB07647,1111
DB07648,1111
DB07653,1111
DB07654,1111
DB07655,1111
DB07959,1111
DB08392,1111
DB08393,1111
DB08683,1111
DB08774,1111
DB08776,1111
DB08777,1111
DB08778,1111
DB08779,1111
DB08780,1111
DB08781,1111
DB12010,1111
DB12128,2693
DB13074,2693
DB15488,2693
DB05407,1906
DB05428,10587
DB08896,5600
DB12010,5603
DB00746,351
DB01370,351
DB01593,351
DB02235,351
DB02709,351
DB03754,351
DB04892,351
DB05088,351
DB05938,351
DB06782,351
DB09130,351
DB09148,351
DB09149,351
DB09151,351
DB14487,351
DB14517,351
DB14518,351
DB14533,351
DB05047,627
DB09130,627
DB11823,627
DB05532,338557
DB12695,7280
DB07574,347733
DB11638,84617
DB00480,1003
DB04703,9212
DB05169,9212
DB06486,9212
DB07340,9212
DB12010,9212
DB00158,2348
DB05168,2348
DB00206,332
DB04115,332
DB05171,51107
DB05171,55851
DB05465,80310
DB00825,162514
DB01744,162514
DB09061,162514
DB09086,162514
DB11345,162514
DB14011,162514
DB01858,1513
DB02679,1513
DB02869,1513
DB03405,1513
DB03456,1513
DB03642,1513
DB03891,1513
DB04234,1513
DB04244,1513
DB04523,1513
DB06367,1513
DB06670,1513
DB07563,1513
DB07592,1513
DB07593,1513
DB07965,1513
DB07967,1513
DB08270,1513
DB08287,1513
DB08594,1513
DB01890,3479
DB02643,3479
DB11638,9520
DB11781,9520
DB12340,572
DB05786,8880
DB01790,5573
DB02315,5573
DB02527,5573
DB01349,186
DB00608,3146
DB05869,3146
DB06061,4214
DB11967,4214
DB12010,4214
DB11752,5581
DB12010,5581
DB11638,3315
DB12695,3315
DB06210,4352
DB11995,4352
DB13125,4352
DB00783,2852
DB01645,2852
DB05939,2852
DB13952,2852
DB13953,2852
DB13954,2852
DB13955,2852
DB13956,2852
DB01593,335
DB09130,335
DB14487,335
DB14533,335
DB01593,718
DB01915,718
DB09130,718
DB14487,718
DB14533,718
DB11752,841
DB12651,841
DB05959,8792
DB05959,6774
DB12339,6238
DB12339,51388
DB00945,4792
DB05983,4792
DB06543,4792
DB06124,825
DB00448,4137
DB00637,4137
DB01229,4137
DB01248,4137
DB14914,4137
DB01229,4134
DB01248,4134
DB11638,4134
DB00191,4852
DB02952,4852
DB03380,4852
DB06157,488
DB00502,2847
DB00755,1592
DB13083,1592
DB02740,3105
DB01327,3600
DB06248,56413
DB12961,56413
DB06248,1241
DB09285,1241
DB12961,1241
DB01593,3630
DB01776,3630
DB08231,3630
DB14487,3630
DB14533,3630
DB04716,3718
DB06321,3718
DB08895,3718
DB11817,3718
DB12010,3718
DB15035,3718
DB08890,2984
DB01593,1369
DB12271,1369
DB14487,1369
DB14533,1369
DB01593,1370
DB12271,1370
DB14487,1370
DB14533,1370
DB02034,4124
DB02318,4124
DB02492,4124
DB02742,4124
DB03008,4124
DB03414,4124
DB03955,4124
DB06984,4124
DB08321,4124
DB07108,598
DB09401,598
DB13044,598
DB09401,4170
DB05038,624
DB06196,624
DB06549,624
DB06258,3297
DB03214,84680
DB06281,1071
DB00724,51311
DB06530,51311
DB00199,2862
DB06587,2862
DB00917,5734
DB00929,5734
DB09211,5734
DB12836,5734
DB01593,9759
DB06176,9759
DB07879,9759
DB08613,9759
DB14487,9759
DB14533,9759
DB04297,51564
DB04894,6752
DB06663,6752
DB06791,6752
DB09099,6752
DB13925,6752
DB13985,6752
DB15494,6752
DB01662,1504
DB01704,1504
DB01963,1504
DB03976,1504
DB07380,1504
DB07383,1504
DB07668,1504
DB07749,1504
DB07899,1504
DB08119,1504
DB08374,1504
DB08565,1504
DB08566,1504
DB08692,1504
DB08693,1504
DB11994,1571
DB00951,1557
DB12319,1557
DB00357,1583
DB04552,54600
DB04824,54600
DB00924,316
DB03516,316
DB00131,132
DB07173,132
DB07280,132
DB12010,54658
DB00421,1585
DB11837,1585
DB02342,1543
DB12379,1543
DB14011,1543
DB09338,249
DB02974,1555
DB04664,1555
DB04794,1555
DB08369,1555
DB01009,3577
DB01065,438
DB01065,6096
DB01065,8288
DB00203,5148
DB00862,5148
DB07954,5148
DB00203,5149
DB00862,5149
DB00820,50940
DB00789,5226
DB00851,5226
DB00920,5226
DB02076,5226
DB03962,5226
DB00328,145482
DB07177,145482
DB00328,11251
DB00605,11251
DB00770,11251
DB00917,11251
DB01088,11251
DB02056,11251
DB04828,11251
DB12789,11251
DB13036,11251
DB00381,55799
DB06712,55799
DB01023,7125
DB01373,7125
DB04682,7125
DB00630,5802
DB01077,5802
DB00630,5791
DB01133,5791
DB00630,523
DB01077,523
DB06733,523
DB06734,523
DB00282,9453
DB00399,9453
DB00710,9453
DB02552,9453
DB04695,9453
DB04714,9453
DB06548,9453
DB06830,9453
DB06931,9453
DB07221,9453
DB07410,9453
DB07780,9453
DB07841,9453
DB07873,9453
DB08529,9453
DB00451,3685
DB00435,2977
DB01020,2977
DB08931,2977
DB09241,2977
DB09282,2977
DB13170,2977
DB00697,11188
DB08838,11188
DB09242,11188
DB00561,3777
DB01159,3777
DB00561,51305
DB01159,51305
DB00184,1143
DB00472,1143
DB00514,1143
DB00898,1143
DB01090,1143
DB01227,1143
DB07720,1143
DB00184,1136
DB00333,1136
DB00472,1136
DB00514,1136
DB00848,1136
DB00898,1136
DB00915,1136
DB01090,1136
DB01156,1136
DB01227,1136
DB01273,1136
DB05710,1136
DB07720,1136
DB09028,1136
DB00184,1138
DB00898,1138
DB00184,8973
DB00898,8973
DB01273,8973
DB09028,8973
DB00184,1142
DB00898,1142
DB01050,2169
DB09213,2169
DB00898,2565
DB01567,2565
DB00898,2567
DB01567,2567
DB00898,2564
DB01567,2564
DB00898,2568
DB01567,2568
DB00898,55879
DB01567,2570
DB00898,2563
DB01567,2563
DB03796,3906
DB00768,6273
DB01373,6273
DB01593,6273
DB09130,6273
DB14487,6273
DB14533,6273
DB00280,3751
DB00458,3751
DB06637,3751
DB00280,3752
DB00458,3752
DB01115,3752
DB04855,3752
DB06217,3752
DB06637,3752
DB11633,3752
DB00321,4915
DB11823,4915
DB11986,4915
DB12010,4915
DB14723,4915
DB00548,6718
DB01216,6718
DB07447,6718
DB07557,6718
DB07670,1562
DB09061,1551
DB14011,1551
DB00242,50484
DB00242,5426
DB00242,5427
DB00242,56655
DB00242,54107
DB01567,200959
DB01083,8513
DB02457,8513
DB02900,3482
DB00273,761
DB00311,761
DB00391,761
DB00482,761
DB00580,761
DB00703,761
DB00819,761
DB00869,761
DB00909,761
DB01144,761
DB01194,761
DB08846,761
DB12418,761
DB00909,763
DB01194,763
DB03385,763
DB08846,763
DB00909,11238
DB08846,11238
DB00909,765
DB06795,765
DB08846,765
DB00311,766
DB00703,766
DB00774,766
DB00819,766
DB00909,766
DB01144,766
DB08846,766
DB00909,767
DB00909,56934
DB00909,770
DB00909,377677
DB07115,377677
DB00819,23632
DB00909,23632
DB08846,23632
DB00252,6324
DB00909,6324
DB00909,6327
DB00909,55800
DB00909,6330
DB11672,10057
DB14635,10057
DB00171,368
DB13914,6555
DB00493,9376
DB01032,9376
DB01053,9376
DB01212,9376
DB01241,9376
DB11995,9376
DB00493,10864
DB01211,28234
DB01241,28234
DB06749,28234
DB06750,28234
DB00280,5005
DB00281,5005
DB00458,5005
DB01593,5005
DB14487,5005
DB14533,5005
DB00786,4319
DB08271,4319
DB00786,4316
DB08170,4316
DB08489,4316
DB08493,4316
DB00786,4320
DB04318,4320
DB00786,4323
DB00786,4324
DB00786,4326
DB00786,4327
DB00786,9313
DB08271,9313
DB00786,118856
DB00786,8510
DB00786,10893
DB00786,56547
DB00786,64066
DB00786,79148
DB00570,51174
DB00570,51175
DB00570,7283
DB07954,5151
DB01032,24145
DB00338,196
DB00379,196
DB00393,196
DB00499,196
DB01076,196
DB01097,196
DB02052,196
DB02709,196
DB04216,196
DB06732,196
DB07715,196
DB08624,196
DB08995,196
DB11577,196
DB11937,196
DB12116,196
DB12328,196
DB12379,196
DB00197,2101
DB00255,2101
DB01645,2101
DB04468,2101
DB06732,2101
DB06833,2101
DB07776,2101
DB01645,8648
DB04652,8648
DB06832,8648
DB06875,8648
DB06908,8648
DB06927,8648
DB07009,8648
DB07080,8648
DB07119,8648
DB07150,8648
DB07198,8648
DB07215,8648
DB07230,8648
DB07236,8648
DB07530,8648
DB07557,8648
DB07724,8648
DB08220,8648
DB08231,8648
DB08742,8648
DB08915,8648
DB06836,5289
DB03880,11096
DB06837,11096
DB06945,11096
DB02587,108
DB06843,108
DB09121,108
DB02587,111
DB06843,111
DB09121,111
DB02091,890
DB02407,890
DB02833,890
DB02915,890
DB06844,890
DB06944,890
DB06948,890
DB07126,890
DB07137,890
DB07164,890
DB07203,890
DB07471,890
DB07533,890
DB07534,890
DB07538,890
DB07539,890
DB07562,890
DB07688,890
DB07852,890
DB08178,890
DB08182,890
DB08218,890
DB08219,890
DB08233,890
DB08241,890
DB08248,890
DB08285,890
DB08309,890
DB08355,890
DB08463,890
DB08527,890
DB08572,890
DB08694,890
DB06848,7177
DB06849,7177
DB01766,5300
DB06867,5300
DB00255,10499
DB01645,10499
DB02998,10499
DB06871,10499
DB06898,10499
DB07080,10499
DB07086,10499
DB07087,10499
DB07195,10499
DB07678,10499
DB07707,10499
DB07708,10499
DB07712,10499
DB07863,10499
DB07932,10499
DB08047,10499
DB08048,10499
DB08175,10499
DB08320,10499
DB08398,10499
DB08402,10499
DB08595,10499
DB08601,10499
DB08773,10499
DB13952,10499
DB13953,10499
DB13954,10499
DB13955,10499
DB13956,10499
DB06884,8204
DB06897,5347
DB06963,5347
DB07186,5347
DB07789,5347
DB08059,5347
DB12010,5347
DB06900,5652
DB06901,63036
DB02506,5527
DB06905,5527
DB02506,5518
DB06905,5518
DB00128,4069
DB02159,4069
DB02759,4069
DB02772,4069
DB03006,4069
DB03013,4069
DB03120,4069
DB03175,4069
DB03189,4069
DB03487,4069
DB03967,4069
DB04194,4069
DB04268,4069
DB06912,4069
DB02494,1357
DB02652,1357
DB03012,1357
DB03201,1357
DB03441,1357
DB04058,1357
DB04316,1357
DB06924,1357
DB07351,1357
DB07484,1357
DB07506,1357
DB08368,1357
DB08762,1357
DB06943,6868
DB07079,6868
DB07121,6868
DB07145,6868
DB07147,6868
DB07189,6868
DB07233,6868
DB07964,6868
DB01050,6278
DB01593,6278
DB04474,6278
DB09213,6278
DB14487,6278
DB14533,6278
DB01844,1990
DB02114,1990
DB02341,1990
DB03202,1990
DB03702,1990
DB03757,1990
DB03890,1990
DB03925,1990
DB06951,1990
DB07433,1990
DB07955,1990
DB07956,1990
DB07957,1990
DB08007,1990
DB08614,1990
DB08640,1990
DB08641,1990
DB01919,5566
DB01940,5566
DB02155,5566
DB02482,5566
DB02611,5566
DB03374,5566
DB04098,5566
DB04522,5566
DB04530,5566
DB04707,5566
DB06959,5566
DB06977,5566
DB07107,5566
DB07124,5566
DB07204,5566
DB07235,5566
DB07458,5566
DB07583,5566
DB07854,5566
DB07855,5566
DB07856,5566
DB07857,5566
DB07858,5566
DB07859,5566
DB07860,5566
DB07876,5566
DB07947,5566
DB07995,5566
DB07996,5566
DB07997,5566
DB08070,5566
DB08073,5566
DB08113,5566
DB08114,5566
DB08148,5566
DB08149,5566
DB08150,5566
DB08162,5566
DB08231,5566
DB08568,5566
DB08569,5566
DB08756,5566
DB08846,5566
DB12010,5566
DB03374,5569
DB04707,5569
DB06959,5569
DB07107,5569
DB07204,5569
DB07583,5569
DB07854,5569
DB07855,5569
DB07856,5569
DB07857,5569
DB07858,5569
DB07859,5569
DB07860,5569
DB07876,5569
DB07947,5569
DB07995,5569
DB07996,5569
DB07997,5569
DB08070,5569
DB08073,5569
DB08113,5569
DB08114,5569
DB08148,5569
DB08149,5569
DB08150,5569
DB08162,5569
DB08231,5569
DB08568,5569
DB08569,5569
DB08756,5569
DB02164,54363
DB02279,54363
DB03064,54363
DB03247,54363
DB03884,54363
DB04374,54363
DB06979,54363
DB07060,54363
